query_table,candidate_table,query_column,candidate_column
csvData19688700.csv,csvData21675463.csv,POS,POS
csvData19688700.csv,csvData15745723.csv,POS,POS
csvData19688700.csv,csvData23003743.csv,POS,POS
csvData19688700.csv,csvData14213420.csv,POS,POS
csvData19688700.csv,csvData8620997.csv,POS,POS
csvData19688700.csv,csvData26447856.csv,POS,POS
csvData19688700.csv,csvData4431378.csv,POS,POS
csvData19688700.csv,csvData21084464.csv,POS,POS
csvData19688700.csv,csvData24807247.csv,POS,POS
csvData19688700.csv,csvData2404013.csv,POS,POS
csvData19688700.csv,csvData13771482.csv,POS,POS
csvData19688700.csv,csvData18661263.csv,POS,POS
csvData19688700.csv,csvData13997791.csv,POS,POS
csvData19688700.csv,csvData8479264.csv,POS,POS
csvData19688700.csv,csvData13336059.csv,POS,POS
csvData19688700.csv,csvData3364782.csv,POS,POS
csvData19688700.csv,csvData3383853.csv,POS,POS
csvData19688700.csv,csvData28386553.csv,POS,POS
csvData19688700.csv,csvData25283220.csv,POS,POS
csvData19688700.csv,csvData6592205.csv,POS,POS
csvData19688700.csv,csvData29383799.csv,POS,POS
csvData19688700.csv,csvData23033509.csv,POS,POS
csvData19688700.csv,csvData28193349.csv,POS,POS
csvData19688700.csv,csvData20085670.csv,POS,POS
csvData19688700.csv,csvData13434912.csv,POS,POS
csvData19688700.csv,csvData17302070.csv,POS,POS
csvData19688700.csv,csvData25450714.csv,POS,POS
csvData19688700.csv,csvData10749767.csv,POS,POS
csvData19688700.csv,csvData18562133.csv,POS,POS
csvData19688700.csv,csvData4674540.csv,POS,POS
csvData19688700.csv,csvData9768769.csv,POS,POS
csvData25437325.csv,csvData5376485.csv,POS,POS
csvData25437325.csv,csvData8598250.csv,POS,POS
csvData25437325.csv,csvData2879490.csv,POS,POS
csvData25437325.csv,csvData22833518.csv,POS,POS
csvData25437325.csv,csvData15965777.csv,POS,POS
csvData25437325.csv,csvData29346752.csv,POS,POS
csvData25437325.csv,csvData8066901.csv,POS,POS
csvData25437325.csv,csvData10513074.csv,POS,POS
csvData25437325.csv,csvData436368.csv,POS,POS
csvData25437325.csv,csvData9475480.csv,POS,POS
csvData25437325.csv,csvData10025189.csv,POS,POS
csvData25437325.csv,csvData6917053.csv,POS,POS
csvData25437325.csv,csvData20099586.csv,POS,POS
csvData25437325.csv,csvData13292203.csv,POS,POS
csvData25437325.csv,csvData1444875.csv,POS,POS
csvData25437325.csv,csvData10074535.csv,POS,POS
csvData25437325.csv,csvData21198812.csv,POS,POS
csvData25437325.csv,csvData9739809.csv,POS,POS
csvData25437325.csv,csvData18784108.csv,POS,POS
csvData25437325.csv,csvData14963477.csv,POS,POS
csvData25437325.csv,csvData29453038.csv,POS,POS
csvData25437325.csv,csvData4823585.csv,POS,POS
csvData25437325.csv,csvData14690251.csv,POS,POS
csvData25437325.csv,csvData21675463.csv,POS,POS
csvData25437325.csv,csvData15745723.csv,POS,POS
csvData25437325.csv,csvData23003743.csv,POS,POS
csvData25437325.csv,csvData14213420.csv,POS,POS
csvData25437325.csv,csvData8620997.csv,POS,POS
csvData25437325.csv,csvData26447856.csv,POS,POS
csvData25437325.csv,csvData4431378.csv,POS,POS
csvData25437325.csv,csvData21084464.csv,POS,POS
csvData25437325.csv,csvData24807247.csv,POS,POS
csvData25437325.csv,csvData2404013.csv,POS,POS
csvData25437325.csv,csvData13771482.csv,POS,POS
csvData25437325.csv,csvData18661263.csv,POS,POS
csvData25437325.csv,csvData13997791.csv,POS,POS
csvData25437325.csv,csvData8479264.csv,POS,POS
csvData25437325.csv,csvData13336059.csv,POS,POS
csvData25437325.csv,csvData3364782.csv,POS,POS
csvData25437325.csv,csvData3383853.csv,POS,POS
csvData25437325.csv,csvData28386553.csv,POS,POS
csvData25437325.csv,csvData25283220.csv,POS,POS
csvData25437325.csv,csvData6592205.csv,POS,POS
csvData25437325.csv,csvData29383799.csv,POS,POS
csvData25437325.csv,csvData23033509.csv,POS,POS
csvData25437325.csv,csvData28193349.csv,POS,POS
csvData25437325.csv,csvData20085670.csv,POS,POS
csvData25437325.csv,csvData13434912.csv,POS,POS
csvData25437325.csv,csvData17302070.csv,POS,POS
csvData25437325.csv,csvData25450714.csv,POS,POS
csvData25437325.csv,csvData10749767.csv,POS,POS
csvData25437325.csv,csvData18562133.csv,POS,POS
csvData25437325.csv,csvData4674540.csv,POS,POS
csvData25437325.csv,csvData9768769.csv,POS,POS
csvData5376485.csv,csvData8598250.csv,POS,POS
csvData5376485.csv,csvData22833518.csv,POS,POS
csvData5376485.csv,csvData15965777.csv,POS,POS
csvData5376485.csv,csvData29346752.csv,POS,POS
csvData5376485.csv,csvData8066901.csv,POS,POS
csvData5376485.csv,csvData10513074.csv,POS,POS
csvData5376485.csv,csvData436368.csv,POS,POS
csvData5376485.csv,csvData9475480.csv,POS,POS
csvData5376485.csv,csvData10025189.csv,POS,POS
csvData5376485.csv,csvData6917053.csv,POS,POS
csvData5376485.csv,csvData20099586.csv,POS,POS
csvData5376485.csv,csvData13292203.csv,POS,POS
csvData5376485.csv,csvData1444875.csv,POS,POS
csvData5376485.csv,csvData1102081.csv,POS,POS
csvData5376485.csv,csvData10074535.csv,POS,POS
csvData5376485.csv,csvData21198812.csv,POS,POS
csvData5376485.csv,csvData9739809.csv,POS,POS
csvData5376485.csv,csvData18784108.csv,POS,POS
csvData5376485.csv,csvData14963477.csv,POS,POS
csvData5376485.csv,csvData29453038.csv,POS,POS
csvData5376485.csv,csvData4823585.csv,POS,POS
csvData5376485.csv,csvData14690251.csv,POS,POS
csvData5376485.csv,csvData21675463.csv,POS,POS
csvData5376485.csv,csvData15745723.csv,POS,POS
csvData5376485.csv,csvData23003743.csv,POS,POS
csvData5376485.csv,csvData14213420.csv,POS,POS
csvData5376485.csv,csvData8620997.csv,POS,POS
csvData5376485.csv,csvData26447856.csv,POS,POS
csvData5376485.csv,csvData4431378.csv,POS,POS
csvData5376485.csv,csvData21084464.csv,POS,POS
csvData5376485.csv,csvData24807247.csv,POS,POS
csvData5376485.csv,csvData2404013.csv,POS,POS
csvData5376485.csv,csvData13771482.csv,POS,POS
csvData5376485.csv,csvData18661263.csv,POS,POS
csvData5376485.csv,csvData13997791.csv,POS,POS
csvData5376485.csv,csvData8479264.csv,POS,POS
csvData5376485.csv,csvData13336059.csv,POS,POS
csvData5376485.csv,csvData3364782.csv,POS,POS
csvData5376485.csv,csvData3383853.csv,POS,POS
csvData5376485.csv,csvData28386553.csv,POS,POS
csvData5376485.csv,csvData25283220.csv,POS,POS
csvData5376485.csv,csvData6592205.csv,POS,POS
csvData5376485.csv,csvData29383799.csv,POS,POS
csvData5376485.csv,csvData23033509.csv,POS,POS
csvData5376485.csv,csvData28193349.csv,POS,POS
csvData5376485.csv,csvData20085670.csv,POS,POS
csvData5376485.csv,csvData13434912.csv,POS,POS
csvData5376485.csv,csvData17302070.csv,POS,POS
csvData5376485.csv,csvData25450714.csv,POS,POS
csvData5376485.csv,csvData10749767.csv,POS,POS
csvData5376485.csv,csvData18562133.csv,POS,POS
csvData5376485.csv,csvData4674540.csv,POS,POS
csvData5376485.csv,csvData9768769.csv,POS,POS
csvData8598250.csv,csvData2879490.csv,POS,POS
csvData8598250.csv,csvData22833518.csv,POS,POS
csvData8598250.csv,csvData15965777.csv,POS,POS
csvData8598250.csv,csvData29346752.csv,POS,POS
csvData8598250.csv,csvData8066901.csv,POS,POS
csvData8598250.csv,csvData10513074.csv,POS,POS
csvData8598250.csv,csvData436368.csv,POS,POS
csvData8598250.csv,csvData9475480.csv,POS,POS
csvData8598250.csv,csvData10025189.csv,POS,POS
csvData8598250.csv,csvData6917053.csv,POS,POS
csvData8598250.csv,csvData20099586.csv,POS,POS
csvData8598250.csv,csvData13292203.csv,POS,POS
csvData8598250.csv,csvData1444875.csv,POS,POS
csvData8598250.csv,csvData1102081.csv,POS,POS
csvData8598250.csv,csvData10074535.csv,POS,POS
csvData8598250.csv,csvData21198812.csv,POS,POS
csvData8598250.csv,csvData9739809.csv,POS,POS
csvData8598250.csv,csvData18784108.csv,POS,POS
csvData8598250.csv,csvData14963477.csv,POS,POS
csvData8598250.csv,csvData29453038.csv,POS,POS
csvData8598250.csv,csvData4823585.csv,POS,POS
csvData8598250.csv,csvData14690251.csv,POS,POS
csvData8598250.csv,csvData21675463.csv,POS,POS
csvData8598250.csv,csvData15745723.csv,POS,POS
csvData8598250.csv,csvData23003743.csv,POS,POS
csvData8598250.csv,csvData14213420.csv,POS,POS
csvData8598250.csv,csvData26447856.csv,POS,POS
csvData8598250.csv,csvData4431378.csv,POS,POS
csvData8598250.csv,csvData21084464.csv,POS,POS
csvData8598250.csv,csvData24807247.csv,POS,POS
csvData8598250.csv,csvData2404013.csv,POS,POS
csvData8598250.csv,csvData13771482.csv,POS,POS
csvData8598250.csv,csvData18661263.csv,POS,POS
csvData8598250.csv,csvData13997791.csv,POS,POS
csvData8598250.csv,csvData8479264.csv,POS,POS
csvData8598250.csv,csvData13336059.csv,POS,POS
csvData8598250.csv,csvData3364782.csv,POS,POS
csvData8598250.csv,csvData3383853.csv,POS,POS
csvData8598250.csv,csvData28386553.csv,POS,POS
csvData8598250.csv,csvData25283220.csv,POS,POS
csvData8598250.csv,csvData6592205.csv,POS,POS
csvData8598250.csv,csvData29383799.csv,POS,POS
csvData8598250.csv,csvData23033509.csv,POS,POS
csvData8598250.csv,csvData28193349.csv,POS,POS
csvData8598250.csv,csvData20085670.csv,POS,POS
csvData8598250.csv,csvData13434912.csv,POS,POS
csvData8598250.csv,csvData17302070.csv,POS,POS
csvData8598250.csv,csvData25450714.csv,POS,POS
csvData8598250.csv,csvData10749767.csv,POS,POS
csvData8598250.csv,csvData18562133.csv,POS,POS
csvData8598250.csv,csvData4674540.csv,POS,POS
csvData8598250.csv,csvData9768769.csv,POS,POS
csvData2879490.csv,csvData22833518.csv,POS,POS
csvData2879490.csv,csvData15965777.csv,POS,POS
csvData2879490.csv,csvData29346752.csv,POS,POS
csvData2879490.csv,csvData8066901.csv,POS,POS
csvData2879490.csv,csvData10513074.csv,POS,POS
csvData2879490.csv,csvData436368.csv,POS,POS
csvData2879490.csv,csvData9475480.csv,POS,POS
csvData2879490.csv,csvData10025189.csv,POS,POS
csvData2879490.csv,csvData6917053.csv,POS,POS
csvData2879490.csv,csvData20099586.csv,POS,POS
csvData2879490.csv,csvData13292203.csv,POS,POS
csvData2879490.csv,csvData1444875.csv,POS,POS
csvData2879490.csv,csvData1102081.csv,POS,POS
csvData2879490.csv,csvData10074535.csv,POS,POS
csvData2879490.csv,csvData21198812.csv,POS,POS
csvData2879490.csv,csvData9739809.csv,POS,POS
csvData2879490.csv,csvData18784108.csv,POS,POS
csvData2879490.csv,csvData14963477.csv,POS,POS
csvData2879490.csv,csvData29453038.csv,POS,POS
csvData2879490.csv,csvData4823585.csv,POS,POS
csvData2879490.csv,csvData14690251.csv,POS,POS
csvData2879490.csv,csvData21675463.csv,POS,POS
csvData2879490.csv,csvData15745723.csv,POS,POS
csvData2879490.csv,csvData23003743.csv,POS,POS
csvData2879490.csv,csvData14213420.csv,POS,POS
csvData2879490.csv,csvData8620997.csv,POS,POS
csvData2879490.csv,csvData26447856.csv,POS,POS
csvData2879490.csv,csvData4431378.csv,POS,POS
